,STATE,state_id,county_id,county_name,PLACEFP,PLACENAME
1273,CA,6,87,Santa Cruz County,42510,Lompico CDP
1274,CA,6,87,Santa Cruz County,49796,Mount Hermon CDP
1275,CA,6,87,Santa Cruz County,55048,Pajaro Dunes CDP
1276,CA,6,87,Santa Cruz County,55604,Paradise Park CDP
1277,CA,6,87,Santa Cruz County,56028,Pasatiempo CDP
1278,CA,6,87,Santa Cruz County,57825,Pleasure Point CDP
1279,CA,6,87,Santa Cruz County,60928,Rio del Mar CDP
1280,CA,6,87,Santa Cruz County,69112,Santa Cruz city
1281,CA,6,87,Santa Cruz County,70588,Scotts Valley city
1282,CA,6,87,Santa Cruz County,70644,Seacliff CDP
1283,CA,6,87,Santa Cruz County,72688,Soquel CDP
1284,CA,6,87,Santa Cruz County,81050,Twin Lakes CDP
1285,CA,6,87,Santa Cruz County,83668,Watsonville city
1286,CA,6,87,Santa Cruz County,87090,Zayante CDP
1287,CA,6,89,Shasta County,2042,Anderson city
1288,CA,6,89,Shasta County,4926,Bella Vista CDP
1289,CA,6,89,Shasta County,6475,Big Bend CDP
1290,CA,6,89,Shasta County,9122,Burney CDP
1291,CA,6,89,Shasta County,11782,Cassel CDP
1292,CA,6,89,Shasta County,11824,Castella CDP
1293,CA,6,89,Shasta County,12415,Centerville CDP
1294,CA,6,89,Shasta County,16630,Cottonwood CDP
1295,CA,6,89,Shasta County,23532,Fall River Mills CDP
1296,CA,6,89,Shasta County,26056,French Gulch CDP
1297,CA,6,89,Shasta County,32036,Happy Valley CDP
1298,CA,6,89,Shasta County,32408,Hat Creek CDP
1299,CA,6,89,Shasta County,36252,Igo CDP
1300,CA,6,89,Shasta County,37442,Johnson Park CDP
1301,CA,6,89,Shasta County,37533,Jones Valley CDP
1302,CA,6,89,Shasta County,38352,Keswick CDP
1303,CA,6,89,Shasta County,39514,Lakehead CDP
1304,CA,6,89,Shasta County,44700,McArthur CDP
1305,CA,6,89,Shasta County,47724,Millville CDP
1306,CA,6,89,Shasta County,48998,Montgomery Creek CDP
1307,CA,6,89,Shasta County,49558,Mountain Gate CDP
1308,CA,6,89,Shasta County,53140,Oak Run CDP
1309,CA,6,89,Shasta County,53602,Old Station CDP
1310,CA,6,89,Shasta County,53882,Ono CDP
1311,CA,6,89,Shasta County,55296,Palo Cedro CDP
1312,CA,6,89,Shasta County,57666,Platina CDP
1313,CA,6,89,Shasta County,59920,Redding city
1314,CA,6,89,Shasta County,63134,Round Mountain CDP
1315,CA,6,89,Shasta County,71218,Shasta CDP
1316,CA,6,89,Shasta County,71225,Shasta Lake city
1317,CA,6,89,Shasta County,71568,Shingletown CDP
1318,CA,6,89,Shasta County,85250,Whitmore CDP
1319,CA,6,91,Sierra County,982,Alleghany CDP
1320,CA,6,91,Sierra County,10004,Calpine CDP
1321,CA,6,91,Sierra County,19794,Downieville CDP
1322,CA,6,91,Sierra County,30420,Goodyears Bar CDP
1323,CA,6,91,Sierra County,44364,Loyalton city
1324,CA,6,91,Sierra County,57036,Pike CDP
1325,CA,6,91,Sierra County,70336,Sattley CDP
1326,CA,6,91,Sierra County,71774,Sierra Brooks CDP
1327,CA,6,91,Sierra County,71778,Sierra City CDP
1328,CA,6,91,Sierra County,71848,Sierraville CDP
1329,CA,6,91,Sierra County,82334,Verdi CDP
1330,CA,6,93,Siskiyou County,11481,Carrick CDP
1331,CA,6,93,Siskiyou County,19584,Dorris city
1332,CA,6,93,Siskiyou County,20242,Dunsmuir city
1333,CA,6,93,Siskiyou County,21530,Edgewood CDP
1334,CA,6,93,Siskiyou County,22972,Etna city
1335,CA,6,93,Siskiyou County,25128,Fort Jones city
1336,CA,6,93,Siskiyou County,29252,Gazelle CDP
1337,CA,6,93,Siskiyou County,31134,Greenview CDP
1338,CA,6,93,Siskiyou County,31246,Grenada CDP
1339,CA,6,93,Siskiyou County,32030,Happy Camp CDP
1340,CA,6,93,Siskiyou County,34694,Hornbrook CDP
1341,CA,6,93,Siskiyou County,39728,Lake Shastina CDP
1342,CA,6,93,Siskiyou County,44784,McCloud CDP
1343,CA,6,93,Siskiyou County,44812,Macdoel CDP
1344,CA,6,93,Siskiyou County,48690,Montague city
1345,CA,6,93,Siskiyou County,49768,Mount Hebron CDP
1346,CA,6,93,Siskiyou County,49852,Mount Shasta city
1347,CA,6,93,Siskiyou County,78176,Tennant CDP
1348,CA,6,93,Siskiyou County,80686,Tulelake city
1349,CA,6,93,Siskiyou County,83850,Weed city
1350,CA,6,93,Siskiyou County,86944,Yreka city
1351,CA,6,95,Solano County,996,Allendale CDP
1352,CA,6,95,Solano County,5290,Benicia city
1353,CA,6,95,Solano County,19402,Dixon city
1354,CA,6,95,Solano County,22146,Elmira CDP
1355,CA,6,95,Solano County,23182,Fairfield city
1356,CA,6,95,Solano County,31099,Green Valley CDP
1357,CA,6,95,Solano County,32340,Hartley CDP
1358,CA,6,95,Solano County,60984,Rio Vista city
1359,CA,6,95,Solano County,75630,Suisun City city
1360,CA,6,95,Solano County,81554,Vacaville city
1361,CA,6,95,Solano County,81666,Vallejo city
1362,CA,6,97,Sonoma County,7036,Bloomfield CDP
1363,CA,6,97,Sonoma County,7246,Bodega CDP
1364,CA,6,97,Sonoma County,7260,Bodega Bay CDP
1365,CA,6,97,Sonoma County,7848,Boyes Hot Springs CDP
1366,CA,6,97,Sonoma County,11376,Carmet CDP
1367,CA,6,97,Sonoma County,12146,Cazadero CDP
1368,CA,6,97,Sonoma County,14190,Cloverdale city
1369,CA,6,97,Sonoma County,16560,Cotati city
1370,CA,6,97,Sonoma County,21894,Eldridge CDP
1371,CA,6,97,Sonoma County,22510,El Verano CDP
1372,CA,6,97,Sonoma County,23973,Fetters Hot Springs-Agua Caliente CDP
1373,CA,6,97,Sonoma County,24960,Forestville CDP
1374,CA,6,97,Sonoma County,28014,Fulton CDP
1375,CA,6,97,Sonoma County,29420,Geyserville CDP
1376,CA,6,97,Sonoma County,30028,Glen Ellen CDP
1377,CA,6,97,Sonoma County,30812,Graton CDP
1378,CA,6,97,Sonoma County,31470,Guerneville CDP
1379,CA,6,97,Sonoma County,33056,Healdsburg city
1380,CA,6,97,Sonoma County,37274,Jenner CDP
1381,CA,6,97,Sonoma County,38156,Kenwood CDP
1382,CA,6,97,Sonoma County,40426,Larkfield-Wikiup CDP
1383,CA,6,97,Sonoma County,48928,Monte Rio CDP
1384,CA,6,97,Sonoma County,53266,Occidental CDP
1385,CA,6,97,Sonoma County,56476,Penngrove CDP
1386,CA,6,97,Sonoma County,56784,Petaluma city
1387,CA,6,97,Sonoma County,56786,Petaluma Center CDP
1388,CA,6,97,Sonoma County,62546,Rohnert Park city
1389,CA,6,97,Sonoma County,64252,Salmon Creek CDP
1390,CA,6,97,Sonoma County,70098,Santa Rosa city
1391,CA,6,97,Sonoma County,70712,Sea Ranch CDP
1392,CA,6,97,Sonoma County,70770,Sebastopol city
1393,CA,6,97,Sonoma County,71000,Sereno del Mar CDP
1394,CA,6,97,Sonoma County,72646,Sonoma city
1395,CA,6,97,Sonoma County,72654,Sonoma State University CDP
1396,CA,6,97,Sonoma County,78126,Temelec CDP
1397,CA,6,97,Sonoma County,78715,Timber Cove CDP
1398,CA,6,97,Sonoma County,81778,Valley Ford CDP
1399,CA,6,97,Sonoma County,85922,Windsor town
1400,CA,6,99,Stanislaus County,535,Airport CDP
1401,CA,6,99,Stanislaus County,8172,Bret Harte CDP
1402,CA,6,99,Stanislaus County,9353,Bystrom CDP
1403,CA,6,99,Stanislaus County,12524,Ceres city
1404,CA,6,99,Stanislaus County,16762,Cowan CDP
1405,CA,6,99,Stanislaus County,17428,Crows Landing CDP
1406,CA,6,99,Stanislaus County,18695,Del Rio CDP
1407,CA,6,99,Stanislaus County,18856,Denair CDP
1408,CA,6,99,Stanislaus County,19155,Diablo Grande CDP
1409,CA,6,99,Stanislaus County,20907,East Oakdale CDP
1410,CA,6,99,Stanislaus County,22622,Empire CDP
1411,CA,6,99,Stanislaus County,30882,Grayson CDP
1412,CA,6,99,Stanislaus County,33504,Hickman CDP
1413,CA,6,99,Stanislaus County,34904,Hughson city
1414,CA,6,99,Stanislaus County,38422,Keyes CDP
1415,CA,6,99,Stanislaus County,38786,Knights Ferry CDP
1416,CA,6,99,Stanislaus County,39164,La Grange CDP
1417,CA,6,99,Stanislaus County,48354,Modesto city
1418,CA,6,99,Stanislaus County,48916,Monterey Park Tract CDP
1419,CA,6,99,Stanislaus County,51140,Newman city
1420,CA,6,99,Stanislaus County,52694,Oakdale city
1421,CA,6,99,Stanislaus County,53987,Orange Blossom CDP
1422,CA,6,99,Stanislaus County,55728,Parklawn CDP
1423,CA,6,99,Stanislaus County,56112,Patterson city
1424,CA,6,99,Stanislaus County,61068,Riverbank city
1425,CA,6,99,Stanislaus County,61106,Riverdale Park CDP
1426,CA,6,99,Stanislaus County,63168,Rouse CDP
1427,CA,6,99,Stanislaus County,64210,Salida CDP
1428,CA,6,99,Stanislaus County,80812,Turlock city
1429,CA,6,99,Stanislaus County,81792,Valley Home CDP
1430,CA,6,99,Stanislaus County,83612,Waterford city
1431,CA,6,99,Stanislaus County,84480,Westley CDP
1432,CA,6,99,Stanislaus County,84578,West Modesto CDP
1433,CA,6,101,Sutter County,20900,East Nicolaus CDP
1434,CA,6,101,Sutter County,41936,Live Oak city
1435,CA,6,101,Sutter County,46926,Meridian CDP
1436,CA,6,101,Sutter County,51336,Nicolaus CDP
1437,CA,6,101,Sutter County,60970,Rio Oso CDP
1438,CA,6,101,Sutter County,62168,Robbins CDP
1439,CA,6,101,Sutter County,77378,Sutter CDP
1440,CA,6,101,Sutter County,80560,Trowbridge CDP
1441,CA,6,101,Sutter County,86972,Yuba City city
1442,CA,6,103,Tehama County,5276,Bend CDP
1443,CA,6,103,Tehama County,16322,Corning city
1444,CA,6,103,Tehama County,17876,Dales CDP
1445,CA,6,103,Tehama County,24568,Flournoy CDP
1446,CA,6,103,Tehama County,29392,Gerber CDP
1447,CA,6,103,Tehama County,39460,Lake California CDP
1448,CA,6,103,Tehama County,40536,Las Flores CDP
1449,CA,6,103,Tehama County,44140,Los Molinos CDP
1450,CA,6,103,Tehama County,45512,Manton CDP
1451,CA,6,103,Tehama County,47794,Mineral CDP
1452,CA,6,103,Tehama County,56042,Paskenta CDP
1453,CA,6,103,Tehama County,56196,Paynes Creek CDP
1454,CA,6,103,Tehama County,58814,Proberta CDP
1455,CA,6,103,Tehama County,59604,Rancho Tehama Reserve CDP
1456,CA,6,103,Tehama County,59892,Red Bluff city
1457,CA,6,103,Tehama County,60592,Richfield CDP
1458,CA,6,103,Tehama County,78106,Tehama city
1459,CA,6,103,Tehama County,82786,Vina CDP
1460,CA,6,105,Trinity County,9150,Burnt Ranch CDP
1461,CA,6,105,Trinity County,14406,Coffee Creek CDP
1462,CA,6,105,Trinity County,19724,Douglas City CDP
1463,CA,6,105,Trinity County,32562,Hayfork CDP
1464,CA,6,105,Trinity County,36098,Hyampom CDP
1465,CA,6,105,Trinity County,37596,Junction City CDP
1466,CA,6,105,Trinity County,41278,Lewiston CDP
1467,CA,6,105,Trinity County,45092,Mad River CDP
1468,CA,6,105,Trinity County,58456,Post Mountain CDP
1469,CA,6,105,Trinity County,63386,Ruth CDP
1470,CA,6,105,Trinity County,64378,Salyer CDP
1471,CA,6,105,Trinity County,80476,Trinity Center CDP
1472,CA,6,105,Trinity County,80483,Trinity Village CDP
1473,CA,6,105,Trinity County,83794,Weaverville CDP
1474,CA,6,107,Tulare County,1010,Allensworth CDP
1475,CA,6,107,Tulare County,1164,Alpaugh CDP
1476,CA,6,107,Tulare County,9822,California Hot Springs CDP
1477,CA,6,107,Tulare County,10494,Camp Nelson CDP
1478,CA,6,107,Tulare County,12314,Cedar Slope CDP
1479,CA,6,107,Tulare County,17708,Cutler CDP
1480,CA,6,107,Tulare County,18450,Delft Colony CDP
1481,CA,6,107,Tulare County,19318,Dinuba city
1482,CA,6,107,Tulare County,20032,Ducor CDP
1483,CA,6,107,Tulare County,20438,Earlimart CDP
1484,CA,6,107,Tulare County,20942,East Orosi CDP
1485,CA,6,107,Tulare County,21012,East Porterville CDP
1486,CA,6,107,Tulare County,21210,East Tulare Villa CDP
1487,CA,6,107,Tulare County,22235,El Monte Mobile Village CDP
1488,CA,6,107,Tulare County,22360,El Rancho CDP
1489,CA,6,107,Tulare County,23126,Exeter city
1490,CA,6,107,Tulare County,23616,Farmersville city
1491,CA,6,107,Tulare County,30476,Goshen CDP
1492,CA,6,107,Tulare County,32324,Hartland CDP
1493,CA,6,107,Tulare County,36135,Hypericum CDP
1494,CA,6,107,Tulare County,36168,Idlewild CDP
1495,CA,6,107,Tulare County,36910,Ivanhoe CDP
1496,CA,6,107,Tulare County,37568,Jovista CDP
1497,CA,6,107,Tulare County,38076,Kennedy Meadows CDP
1498,CA,6,107,Tulare County,41110,Lemon Cove CDP
1499,CA,6,107,Tulare County,41656,Lindcove CDP
1500,CA,6,107,Tulare County,41712,Lindsay city
1501,CA,6,107,Tulare County,41740,Linnell Camp CDP
1502,CA,6,107,Tulare County,42566,London CDP
1503,CA,6,107,Tulare County,44770,McClenney Tract CDP
1504,CA,6,107,Tulare County,46223,Matheny CDP
1505,CA,6,107,Tulare County,48676,Monson CDP
1506,CA,6,107,Tulare County,54372,Orosi CDP
1507,CA,6,107,Tulare County,55506,Panorama Heights CDP
1508,CA,6,107,Tulare County,56120,Patterson Tract CDP
1509,CA,6,107,Tulare County,57011,Pierpoint CDP
1510,CA,6,107,Tulare County,57134,Pine Flat CDP
1511,CA,6,107,Tulare County,57512,Pixley CDP
1512,CA,6,107,Tulare County,57568,Plainview CDP
1513,CA,6,107,Tulare County,58134,Ponderosa CDP
1514,CA,6,107,Tulare County,58191,Poplar-Cotton Center CDP
1515,CA,6,107,Tulare County,58240,Porterville city
1516,CA,6,107,Tulare County,58422,Posey CDP
1517,CA,6,107,Tulare County,58436,Poso Park CDP
1518,CA,6,107,Tulare County,60606,Richgrove CDP
1519,CA,6,107,Tulare County,62496,Rodriguez Camp CDP
1520,CA,6,107,Tulare County,70966,Sequoia Crest CDP
1521,CA,6,107,Tulare County,71078,Seville CDP
1522,CA,6,107,Tulare County,71932,Silver City CDP
1523,CA,6,107,Tulare County,73710,Springville CDP
1524,CA,6,107,Tulare County,75280,Strathmore CDP
1525,CA,6,107,Tulare County,75592,Sugarloaf Saw Mill CDP
1526,CA,6,107,Tulare County,75596,Sugarloaf Village CDP
1527,CA,6,107,Tulare County,75672,Sultana CDP
1528,CA,6,107,Tulare County,78288,Terra Bella CDP
1529,CA,6,107,Tulare County,78336,Teviston CDP
1530,CA,6,107,Tulare County,78638,Three Rivers CDP
1531,CA,6,107,Tulare County,78750,Tipton CDP
1532,CA,6,107,Tulare County,78932,Tonyville CDP
1533,CA,6,107,Tulare County,78949,Tooleville CDP
1534,CA,6,107,Tulare County,80280,Traver CDP
1535,CA,6,107,Tulare County,80644,Tulare city
1536,CA,6,107,Tulare County,82954,Visalia city
1537,CA,6,107,Tulare County,83724,Waukena CDP
1538,CA,6,107,Tulare County,84345,West Goshen CDP
1539,CA,6,107,Tulare County,85866,Wilsonia CDP
1540,CA,6,107,Tulare County,86300,Woodlake city
1541,CA,6,107,Tulare County,86482,Woodville CDP
1542,CA,6,107,Tulare County,86489,Woodville Farm Labor Camp CDP
1543,CA,6,107,Tulare County,86734,Yettem CDP
1544,CA,6,109,Tuolumne County,12300,Cedar Ridge CDP
1545,CA,6,109,Tuolumne County,13182,Chinese Camp CDP
1546,CA,6,109,Tuolumne County,14454,Cold Springs CDP
1547,CA,6,109,Tuolumne County,14904,Columbia CDP
1548,CA,6,109,Tuolumne County,21188,East Sonora CDP
1549,CA,6,109,Tuolumne County,31372,Groveland CDP
1550,CA,6,109,Tuolumne County,37106,Jamestown CDP
1551,CA,6,109,Tuolumne County,42622,Long Barn CDP
1552,CA,6,109,Tuolumne County,48298,Mi-Wuk Village CDP
1553,CA,6,109,Tuolumne County,48641,Mono Vista CDP
1554,CA,6,109,Tuolumne County,56870,Phoenix Lake CDP
1555,CA,6,109,Tuolumne County,57244,Pine Mountain Lake CDP
1556,CA,6,109,Tuolumne County,71834,Sierra Village CDP
1557,CA,6,109,Tuolumne County,72674,Sonora city
1558,CA,6,109,Tuolumne County,72772,Soulsbyville CDP
1559,CA,6,109,Tuolumne County,75322,Strawberry CDP
1560,CA,6,109,Tuolumne County,80763,Tuolumne City CDP
1561,CA,6,109,Tuolumne County,80896,Tuttletown CDP
1562,CA,6,109,Tuolumne County,80966,Twain Harte CDP
1563,CA,6,111,Ventura County,4938,Bell Canyon CDP
1564,CA,6,111,Ventura County,10046,Camarillo city
1565,CA,6,111,Ventura County,11656,Casa Conejo CDP
1566,CA,6,111,Ventura County,12669,Channel Islands Beach CDP
1567,CA,6,111,Ventura County,22370,El Rio CDP
1568,CA,6,111,Ventura County,24092,Fillmore city
1569,CA,6,111,Ventura County,39735,Lake Sherwood CDP
1570,CA,6,111,Ventura County,46702,Meiners Oaks CDP
1571,CA,6,111,Ventura County,48046,Mira Monte CDP
1572,CA,6,111,Ventura County,49138,Moorpark city
1573,CA,6,111,Ventura County,53116,Oak Park CDP
1574,CA,6,111,Ventura County,53182,Oak View CDP
1575,CA,6,111,Ventura County,53476,Ojai city
1576,CA,6,111,Ventura County,54652,Oxnard city
1577,CA,6,111,Ventura County,57372,Piru CDP
1578,CA,6,111,Ventura County,58296,Port Hueneme city
1579,CA,6,111,Ventura County,65042,San Buenaventura (Ventura) city
1580,CA,6,111,Ventura County,70042,Santa Paula city
1581,CA,6,111,Ventura County,70130,Santa Rosa Valley CDP
1582,CA,6,111,Ventura County,70140,Santa Susana CDP
1583,CA,6,111,Ventura County,70322,Saticoy CDP
1584,CA,6,111,Ventura County,72016,Simi Valley city
1585,CA,6,111,Ventura County,72632,Somis CDP
1586,CA,6,111,Ventura County,78582,Thousand Oaks city
1587,CA,6,113,Yolo County,8506,Brooks CDP
1588,CA,6,113,Yolo County,13784,Clarksburg CDP
1589,CA,6,113,Yolo County,18100,Davis city
1590,CA,6,113,Yolo County,20228,Dunnigan CDP
1591,CA,6,113,Yolo County,22104,El Macero CDP
1592,CA,6,113,Yolo County,22846,Esparto CDP
1593,CA,6,113,Yolo County,31540,Guinda CDP
1594,CA,6,113,Yolo County,38800,Knights Landing CDP
1595,CA,6,113,Yolo County,45064,Madison CDP
1596,CA,6,113,Yolo County,49045,Monument Hills CDP
1597,CA,6,113,Yolo County,63302,Rumsey CDP
1598,CA,6,113,Yolo County,77860,Tancred CDP
1599,CA,6,113,Yolo County,81302,University of California-Davis CDP
1600,CA,6,113,Yolo County,84816,West Sacramento city
1601,CA,6,113,Yolo County,86034,Winters city
1602,CA,6,113,Yolo County,86328,Woodland city
1603,CA,6,113,Yolo County,86804,Yolo CDP
1604,CA,6,115,Yuba County,4576,Beale AFB CDP
1605,CA,6,115,Yuba County,10676,Camptonville CDP
1606,CA,6,115,Yuba County,12612,Challenge-Brownsville CDP
1607,CA,6,115,Yuba County,19416,Dobbins CDP
1608,CA,6,115,Yuba County,41572,Linda CDP
1609,CA,6,115,Yuba County,42412,Loma Rica CDP
1610,CA,6,115,Yuba County,46170,Marysville city
1611,CA,6,115,Yuba County,53714,Olivehurst CDP
1612,CA,6,115,Yuba County,57829,Plumas Lake CDP
1613,CA,6,115,Yuba County,72282,Smartsville CDP
1614,CA,6,115,Yuba County,85012,Wheatland city
1615,TX,48,1,Anderson County,23140,Elkhart town
1616,TX,48,1,Anderson County,27300,Frankston town
1617,TX,48,1,Anderson County,50544,Neches CDP
1618,TX,48,1,Anderson County,54708,Palestine city
1619,TX,48,3,Andrews County,3216,Andrews city
1620,TX,48,3,Andrews County,45750,McKinney Acres CDP
1621,TX,48,5,Angelina County,11380,Burke city
1622,TX,48,5,Angelina County,20308,Diboll city
1623,TX,48,5,Angelina County,35228,Hudson city
1624,TX,48,5,Angelina County,35492,Huntington city
1625,TX,48,5,Angelina County,45072,Lufkin city
1626,TX,48,5,Angelina County,61124,Redland CDP
1627,TX,48,5,Angelina County,80728,Zavalla city
1628,TX,48,7,Aransas County,3600,Aransas Pass city
1629,TX,48,7,Aransas County,17000,Corpus Christi city
1630,TX,48,7,Aransas County,27888,Fulton town
1631,TX,48,7,Aransas County,34478,Holiday Beach CDP
1632,TX,48,7,Aransas County,41092,Lamar CDP
1633,TX,48,7,Aransas County,62804,Rockport city
1634,TX,48,9,Archer County,3696,Archer City city
1635,TX,48,9,Archer County,34532,Holliday city
1636,TX,48,9,Archer County,40756,Lakeside City town
1637,TX,48,9,Archer County,47460,Megargel town
1638,TX,48,9,Archer County,66284,Scotland city
1639,TX,48,9,Archer County,79696,Windthorst town
1640,TX,48,11,Armstrong County,15196,Claude city
1641,TX,48,11,Armstrong County,76612,Washburn CDP
1642,TX,48,13,Atascosa County,14404,Charlotte city
1643,TX,48,13,Atascosa County,14860,Christine town
1644,TX,48,13,Atascosa County,38116,Jourdanton city
1645,TX,48,13,Atascosa County,42256,Leming CDP
1646,TX,48,13,Atascosa County,45288,Lytle city
1647,TX,48,13,Atascosa County,58280,Pleasanton city
1648,TX,48,13,Atascosa County,59084,Poteet city
1649,TX,48,15,Austin County,7432,Bellville city
1650,TX,48,15,Austin County,10090,Brazos Country city
1651,TX,48,15,Austin County,35984,Industry city
1652,TX,48,15,Austin County,51384,New Ulm CDP
1653,TX,48,15,Austin County,65372,San Felipe town
1654,TX,48,15,Austin County,66464,Sealy city
1655,TX,48,15,Austin County,68978,South Frydek city
1656,TX,48,15,Austin County,76240,Wallis city
1657,TX,48,17,Bailey County,49968,Muleshoe city
1658,TX,48,19,Bandera County,5528,Bandera city
1659,TX,48,19,Bandera County,40576,Lakehills CDP
1660,TX,48,19,Bandera County,40674,Lake Medina Shores CDP
1661,TX,48,21,Bastrop County,5000,Austin city
1662,TX,48,21,Bastrop County,5864,Bastrop city
1663,TX,48,21,Bastrop County,12334,Camp Swift CDP
1664,TX,48,21,Bastrop County,13432,Cedar Creek CDP
1665,TX,48,21,Bastrop County,14986,Circle D-KC Estates CDP
1666,TX,48,21,Bastrop County,23044,Elgin city
1667,TX,48,21,Bastrop County,45564,McDade CDP
1668,TX,48,21,Bastrop County,50200,Mustang Ridge city
1669,TX,48,21,Bastrop County,54624,Paige CDP
1670,TX,48,21,Bastrop County,61280,Red Rock CDP
1671,TX,48,21,Bastrop County,63164,Rosanky CDP
1672,TX,48,21,Bastrop County,68456,Smithville city
1673,TX,48,21,Bastrop County,80350,Wyldwood CDP
1674,TX,48,23,Baylor County,66968,Seymour city
1675,TX,48,25,Bee County,7192,Beeville city
1676,TX,48,25,Bee County,8830,Blue Berry Hill CDP
1677,TX,48,25,Bee County,51852,Normanna CDP
1678,TX,48,25,Bee County,56252,Pawnee CDP
1679,TX,48,25,Bee County,57116,Pettus CDP
1680,TX,48,25,Bee County,68132,Skidmore CDP
1681,TX,48,25,Bee County,73856,Tuleta CDP
1682,TX,48,25,Bee County,73904,Tulsita CDP
1683,TX,48,25,Bee County,74168,Tynan CDP
1684,TX,48,27,Bell County,5732,Bartlett city
1685,TX,48,27,Bell County,7492,Belton city
1686,TX,48,27,Bell County,16624,Copperas Cove city
1687,TX,48,27,Bell County,26736,Fort Hood CDP
1688,TX,48,27,Bell County,32312,Harker Heights city
1689,TX,48,27,Bell County,34508,Holland town
1690,TX,48,27,Bell County,39148,Killeen city
1691,TX,48,27,Bell County,43066,Little River-Academy city
1692,TX,48,27,Bell County,49392,Morgan's Point Resort city
1693,TX,48,27,Bell County,51708,Nolanville city
1694,TX,48,27,Bell County,56660,Pendleton CDP
1695,TX,48,27,Bell County,62924,Rogers town
1696,TX,48,27,Bell County,64268,Salado village
1697,TX,48,27,Bell County,72176,Temple city
1698,TX,48,27,Bell County,73748,Troy city
1699,TX,48,29,Bexar County,1600,Alamo Heights city
1700,TX,48,29,Bexar County,5384,Balcones Heights city
1701,TX,48,29,Bexar County,13276,Castle Hills city
1702,TX,48,29,Bexar County,14716,China Grove town
1703,TX,48,29,Bexar County,14920,Cibolo city
1704,TX,48,29,Bexar County,16468,Converse city
1705,TX,48,29,Bexar County,17811,Cross Mountain CDP
1706,TX,48,29,Bexar County,23272,Elmendorf city
1707,TX,48,29,Bexar County,25168,Fair Oaks Ranch city
1708,TX,48,29,Bexar County,31100,Grey Forest city
1709,TX,48,29,Bexar County,33146,Helotes city
1710,TX,48,29,Bexar County,33968,Hill Country Village city
1711,TX,48,29,Bexar County,34628,Hollywood Park town
1712,TX,48,29,Bexar County,39448,Kirby city
1713,TX,48,29,Bexar County,40036,Lackland AFB CDP
1714,TX,48,29,Bexar County,42388,Leon Valley city
1715,TX,48,29,Bexar County,43096,Live Oak city
1716,TX,48,29,Bexar County,45288,Lytle city
1717,TX,48,29,Bexar County,45576,Macdona CDP
1718,TX,48,29,Bexar County,53988,Olmos Park city
1719,TX,48,29,Bexar County,60608,Randolph AFB CDP
1720,TX,48,29,Bexar County,64172,St. Hedwig town
1721,TX,48,29,Bexar County,65000,San Antonio city
1722,TX,48,29,Bexar County,65344,Sandy Oaks city
1723,TX,48,29,Bexar County,66089,Scenic Oaks CDP
1724,TX,48,29,Bexar County,66128,Schertz city
1725,TX,48,29,Bexar County,66704,Selma city
1726,TX,48,29,Bexar County,67268,Shavano Park city
1727,TX,48,29,Bexar County,68708,Somerset city
1728,TX,48,29,Bexar County,72296,Terrell Hills city
1729,TX,48,29,Bexar County,73057,Timberwood Park CDP
1730,TX,48,29,Bexar County,74408,Universal City city
1731,TX,48,29,Bexar County,75764,Von Ormy city
1732,TX,48,29,Bexar County,79672,Windcrest city
1733,TX,48,31,Blanco County,8536,Blanco city
1734,TX,48,31,Blanco County,37780,Johnson City city
1735,TX,48,31,Blanco County,63476,Round Mountain town
1736,TX,48,33,Borden County,27972,Gail CDP
1737,TX,48,35,Bosque County,15472,Clifton city
1738,TX,48,35,Bosque County,17540,Cranfills Gap city
1739,TX,48,35,Bosque County,36140,Iredell city
1740,TX,48,35,Bosque County,39784,Kopperl CDP
1741,TX,48,35,Bosque County,40312,Laguna Park CDP
1742,TX,48,35,Bosque County,47760,Meridian city
1743,TX,48,35,Bosque County,49356,Morgan city
1744,TX,48,35,Bosque County,49512,Mosheim CDP
1745,TX,48,35,Bosque County,74732,Valley Mills city
1746,TX,48,35,Bosque County,76348,Walnut Springs city
1747,TX,48,37,Bowie County,19648,De Kalb city
1748,TX,48,37,Bowie County,34736,Hooks city
1749,TX,48,37,Bowie County,42028,Leary city
1750,TX,48,37,Bowie County,47088,Maud city
1751,TX,48,37,Bowie County,50352,Nash city
1752,TX,48,37,Bowie County,50808,New Boston city
1753,TX,48,37,Bowie County,61172,Red Lick city
1754,TX,48,37,Bowie County,61340,Redwater city
1755,TX,48,37,Bowie County,72368,Texarkana city
1756,TX,48,37,Bowie County,76096,Wake Village city
1757,TX,48,39,Brazoria County,2272,Alvin city
1758,TX,48,39,Brazoria County,3264,Angleton city
1759,TX,48,39,Brazoria County,5288,Bailey's Prairie village
1760,TX,48,39,Brazoria County,9388,Bonney village
1761,TX,48,39,Brazoria County,10072,Brazoria city
1762,TX,48,39,Brazoria County,10648,Brookside Village city
1763,TX,48,39,Brazoria County,15652,Clute city
1764,TX,48,39,Brazoria County,19108,Damon CDP
1765,TX,48,39,Brazoria County,19120,Danbury city
1766,TX,48,39,Brazoria County,22000,East Columbia CDP
1767,TX,48,39,Brazoria County,27420,Freeport city
1768,TX,48,39,Brazoria County,33980,Hillcrest village
1769,TX,48,39,Brazoria County,34502,Holiday Lakes town
1770,TX,48,39,Brazoria County,36092,Iowa Colony village
1771,TX,48,39,Brazoria County,37984,Jones Creek village
